Size_sqft,Bedrooms,Bathrooms,Location,YearBuilt,Price
3223.0,3.0,1,Suburb,2010,625573.0
3552.0,3.0,3,Suburb,1977,661287.0
2877.0,5.0,3,Suburb,2000,665666.0
1956.0,1.0,2,City,2020,730476.0
2058.0,2.0,1,City,1983,636705.0
2476.0,5.0,2,City,2006,658250.0
2647.0,4.0,3,Suburb,1987,712185.0
1719.0,4.0,1,Suburb,1995,666695.0
2932.0,3.0,2,City,1980,533188.0
2480.0,3.0,3,City,2015,548083.0
1204.0,3.0,2,City,1985,651875.0
1761.0,2.0,1,Suburb,2013,410343.0
2062.0,2.0,2,Suburb,2003,641924.0
2368.0,5.0,2,Suburb,1992,688030.0
3759.0,2.0,3,Suburb,1985,649620.0
2588.0,3.0,1,City,1981,729782.0
1824.0,5.0,2,Suburb,1979,692569.0
2576.0,5.0,3,Suburb,1961,787725.0
2170.0,1.0,1,City,2000,686169.0
2650.0,2.0,3,City,2013,945727.0
2831.0,4.0,1,City,2016,667454.0
3277.0,4.0,3,Suburb,1977,774350.0
2402.0,1.0,3,City,1964,635914.0
3581.0,3.0,3,Suburb,2005,668264.0
3063.0,1.0,2,City,1980,524663.0
1918.0,3.0,2,Suburb,1981,648197.0
3986.0,2.0,3,Suburb,1962,541731.0
2651.0,2.0,1,City,1968,830798.0
1828.0,5.0,3,City,1961,689560.0
3591.0,5.0,2,Suburb,1987,746308.0
3892.0,5.0,1,City,1993,407830.0
2396.0,5.0,2,Suburb,2012,425529.0
2063.0,4.0,3,City,2018,616654.0
2297.0,5.0,2,Suburb,1969,455404.0
2926.0,5.0,2,Suburb,1961,250284.0
3325.0,5.0,2,City,2007,780018.0
2824.0,3.0,3,Suburb,1965,710366.0
2492.0,5.0,2,Suburb,2003,546631.0
3481.0,1.0,3,Suburb,2013,680992.0
2198.0,5.0,3,Suburb,1995,931469.0
3150.0,5.0,2,City,1967,527246.0
2215.0,4.0,1,Suburb,1969,796470.0
2725.0,5.0,2,Suburb,1992,596429.0
2339.0,3.0,2,City,1978,572774.0
2380.0,2.0,2,City,1977,479708.0
2152.0,5.0,1,Suburb,2010,683791.0
3373.0,5.0,1,Suburb,1982,780808.0
1900.0,5.0,3,Suburb,1960,708371.0
1895.0,4.0,1,City,2018,631284.0
3923.0,2.0,1,Suburb,1962,568328.0
3113.0,4.0,2,Suburb,1969,915904.0
729.0,4.0,3,City,2008,581340.0
2019.0,4.0,3,Suburb,2015,580225.0
1135.0,3.0,1,City,1975,434537.0
1746.0,2.0,1,Suburb,1998,919008.0
500.0,3.0,2,City,2003,415314.0
2323.0,3.0,1,Suburb,1967,801891.0
1610.0,2.0,1,Suburb,1967,750566.0
2462.0,3.0,3,City,2004,592734.0
1268.0,2.0,1,City,1970,696247.0
2478.0,5.0,2,Suburb,1984,731059.0
2126.0,4.0,3,City,1976,994409.0
3484.0,3.0,3,City,2014,920237.0
3420.0,2.0,1,City,2015,770888.0
2976.0,1.0,2,Suburb,2003,699972.0
2188.0,3.0,3,Suburb,2012,760423.0
3827.0,3.0,2,City,1994,697353.0
1319.0,2.0,2,City,1998,715002.0
1425.0,1.0,1,City,1961,567934.0
2360.0,1.0,2,Suburb,1984,653067.0
4017.0,5.0,3,City,1997,776903.0
2276.0,3.0,1,City,1991,671032.0
2290.0,4.0,3,Suburb,2000,734669.0
1398.0,3.0,2,City,1966,587648.0
3090.0,4.0,2,Suburb,1977,656148.0
3095.0,4.0,1,Suburb,1976,482335.0
2979.0,2.0,1,City,2018,778688.0
1974.0,3.0,3,Suburb,1970,406397.0
1919.0,2.0,3,Suburb,2010,733185.0
1503.0,5.0,2,Suburb,1966,463038.0
2479.0,4.0,1,Suburb,1986,524356.0
1654.0,1.0,2,City,2018,519349.0
1585.0,4.0,2,Suburb,1996,788601.0
2119.0,5.0,3,City,1964,485975.0
2073.0,4.0,3,Suburb,2021,635881.0
2038.0,2.0,3,Suburb,2014,601941.0
2750.0,3.0,1,City,1975,625609.0
2476.0,1.0,3,Suburb,2015,772320.0
2215.0,2.0,1,City,2010,644316.0
2549.0,3.0,2,Suburb,2005,642047.0
1717.0,1.0,1,Suburb,2020,529658.0
2494.0,5.0,3,City,1992,523750.0
2526.0,4.0,1,Suburb,2014,458074.0
1354.0,1.0,1,Suburb,1977,611046.0
3125.0,5.0,3,City,1971,880037.0
1795.0,3.0,3,Suburb,1980,689260.0
2484.0,1.0,2,Suburb,1985,671350.0
3245.0,5.0,1,Suburb,1980,435487.0
3076.0,3.0,2,Suburb,1981,825909.0
2444.0,2.0,2,Suburb,2014,897082.0
2163.0,4.0,1,City,2005,540683.0
3091.0,5.0,2,City,2000,520277.0
2898.0,2.0,1,Suburb,1964,873235.0
1981.0,3.0,2,Suburb,2003,719588.0
1856.0,1.0,2,Suburb,1975,914220.0
951.0,4.0,1,City,1994,835234.0
2529.0,3.0,3,Suburb,1964,381969.0
2361.0,5.0,1,Suburb,2021,895508.0
3225.0,4.0,3,Suburb,1985,682051.0
2674.0,2.0,1,Suburb,2020,666334.0
3365.0,4.0,1,City,2010,667759.0
1925.0,2.0,3,Suburb,2015,651555.0
3226.0,3.0,3,Suburb,2009,440790.0
2045.0,1.0,1,Suburb,1995,865441.0
2971.0,4.0,1,Suburb,1983,582065.0
1386.0,1.0,1,Suburb,1989,617434.0
2586.0,1.0,3,Suburb,2007,747402.0
1013.0,4.0,1,Suburb,1981,918722.0
2230.0,4.0,3,City,1992,650751.0
2732.0,1.0,2,Suburb,2009,692182.0
2050.0,5.0,3,City,1982,867802.0
1675.0,5.0,2,City,1969,745743.0
3019.0,4.0,1,Suburb,1995,731544.0
2346.0,1.0,1,Suburb,1976,239951.0
2073.0,1.0,3,Suburb,2012,619464.0
2449.0,3.0,2,City,1967,687615.0
4288.0,1.0,1,City,2003,686110.0
3237.0,5.0,1,City,2020,796885.0
3244.0,3.0,2,Suburb,1965,484187.0
2728.0,5.0,1,Suburb,1996,513426.0
2538.0,2.0,1,City,2013,805088.0
721.0,4.0,3,City,1982,822221.0
1938.0,2.0,1,Suburb,2016,511825.0
2079.0,4.0,2,City,2010,702320.0
1091.0,5.0,1,City,2017,627316.0
1599.0,5.0,3,City,1978,568812.0
1016.0,2.0,1,City,1986,487647.0
2392.0,4.0,2,City,1984,531897.0
3000.0,4.0,1,City,1980,542890.0
3204.0,3.0,2,City,1984,889786.0
2714.0,1.0,3,Suburb,2010,735380.0
1737.0,3.0,1,City,1994,704513.0
1050.0,5.0,1,Suburb,2009,499277.0
1174.0,2.0,3,Suburb,1974,856614.0
1520.0,4.0,2,City,1983,873894.0
1790.0,3.0,2,Suburb,2008,698831.0
2306.0,2.0,1,City,1966,682388.0
1701.0,2.0,2,Suburb,2013,682774.0
2660.0,1.0,2,Suburb,1997,771202.0
2255.0,4.0,1,City,2004,449429.0
2427.0,2.0,2,Suburb,1968,507352.0
3228.0,4.0,2,City,2014,546033.0
1583.0,3.0,1,Suburb,2011,594296.0
2716.0,2.0,1,City,2008,707609.0
2410.0,2.0,2,City,2014,811736.0
2183.0,3.0,1,Suburb,1962,799002.0
3047.0,4.0,2,City,1997,433270.0
3043.0,4.0,2,City,2008,939405.0
1749.0,2.0,2,Suburb,1967,986123.0
2290.0,3.0,2,City,2004,903048.0
2619.0,5.0,1,Suburb,1988,562177.0
2226.0,4.0,1,Suburb,2008,590993.0
2834.0,5.0,3,Suburb,1983,432744.0
2619.0,2.0,1,City,1980,704846.0
3718.0,5.0,3,Suburb,1982,702760.0
1335.0,5.0,2,City,1987,609777.0
2333.0,4.0,1,Suburb,1991,529456.0
1776.0,2.0,2,Suburb,1981,695486.0
2848.0,5.0,3,Suburb,2021,638255.0
1273.0,4.0,1,City,1965,719908.0
2665.0,5.0,1,Suburb,2024,891248.0
1973.0,4.0,1,City,1981,760800.0
1899.0,2.0,1,City,2010,698429.0
1394.0,3.0,2,City,2016,691922.0
2090.0,4.0,1,City,2014,511267.0
3188.0,4.0,3,City,2001,655406.0
2402.0,5.0,1,Suburb,2011,708478.0
2864.0,2.0,3,City,2020,797795.0
3599.0,1.0,3,Suburb,1978,760992.0
2607.0,1.0,2,Suburb,1960,625192.0
2024.0,3.0,1,City,2000,863836.0
2751.0,2.0,3,Suburb,2022,378067.0
2034.0,4.0,1,Suburb,2007,746078.0
2062.0,1.0,2,City,1991,523374.0
1342.0,3.0,2,City,2009,886885.0
3076.0,2.0,1,Suburb,1973,807805.0
2146.0,3.0,3,City,1976,448039.0
2549.0,1.0,2,City,1989,516212.0
1685.0,5.0,3,Suburb,2010,409736.0
2729.0,5.0,3,City,2021,773789.0
1880.0,2.0,1,City,1983,729112.0
2319.0,3.0,2,City,2022,795646.0
3042.0,4.0,1,City,1973,273357.0
2980.0,1.0,1,City,1993,543103.0
2404.0,5.0,1,City,2018,770362.0
1166.0,5.0,3,Suburb,2024,849505.0
4541.0,3.0,1,City,1992,612079.0
3657.0,5.0,2,Suburb,2017,704995.0
2932.0,3.0,3,Suburb,1977,777360.0
1886.0,1.0,1,Suburb,1971,888890.0
2339.0,3.0,2,Suburb,1961,435615.0
2034.0,5.0,1,City,1987,631938.0
3315.0,3.0,1,Suburb,2001,440476.0
2606.0,5.0,1,City,1962,730189.0
1864.0,2.0,3,Suburb,2007,451396.0
2086.0,5.0,1,Suburb,1972,662918.0
3214.0,5.0,2,City,2016,680024.0
3554.0,5.0,1,City,1962,544641.0
3503.0,2.0,1,Suburb,2022,809397.0
2956.0,4.0,3,City,1997,697272.0
2241.0,5.0,1,Suburb,2018,669836.0
500.0,4.0,2,City,1987,561703.0
2630.0,1.0,2,City,1985,634143.0
2418.0,3.0,1,Suburb,2024,530192.0
2519.0,4.0,2,City,2020,617179.0
2458.0,1.0,2,Suburb,2016,664704.0
1480.0,3.0,1,City,1960,1041981.0
2815.0,5.0,2,Suburb,1991,651809.0
2868.0,5.0,2,Suburb,1991,559109.0
2903.0,5.0,1,Suburb,1986,474974.0
3091.0,2.0,3,City,1972,756429.0
2848.0,2.0,3,Suburb,1976,510118.0
2129.0,2.0,1,Suburb,1987,718605.0
2369.0,2.0,3,City,2011,865146.0
2484.0,1.0,3,Suburb,1995,773929.0
2496.0,1.0,3,Suburb,2006,526189.0
3127.0,5.0,3,Suburb,1991,697736.0
2876.0,3.0,1,City,1991,851754.0
3892.0,2.0,3,City,2014,712342.0
3984.0,3.0,3,Suburb,1999,633006.0
2476.0,1.0,1,City,1987,793694.0
500.0,2.0,1,Suburb,1990,736657.0
3296.0,1.0,3,City,1990,682727.0
2037.0,1.0,2,Suburb,1985,762228.0
1852.0,4.0,1,Suburb,1963,705444.0
2137.0,1.0,1,Suburb,2017,595716.0
2103.0,5.0,3,City,1982,691675.0
2854.0,1.0,2,Suburb,2019,625177.0
1314.0,2.0,1,Suburb,2002,831391.0
1656.0,5.0,1,City,1985,623222.0
2663.0,1.0,1,City,2014,623680.0
2861.0,5.0,2,Suburb,2006,783097.0
2874.0,1.0,1,City,2018,628899.0
1862.0,5.0,1,Suburb,1975,676960.0
1726.0,3.0,2,City,2017,613092.0
2061.0,4.0,1,City,1960,548684.0
2590.0,5.0,2,Suburb,2004,619442.0
3472.0,2.0,2,Suburb,1965,573268.0
968.0,4.0,2,Suburb,2011,1064185.0
2263.0,4.0,3,City,1978,622555.0
1475.0,1.0,1,Suburb,2002,593380.0
1249.0,5.0,1,City,1978,789694.0
3105.0,4.0,1,Suburb,1998,782020.0
2806.0,2.0,2,Suburb,1991,530485.0
2738.0,2.0,3,Suburb,2024,696548.0
3072.0,2.0,2,City,2006,624342.0
2080.0,1.0,1,Suburb,1972,704663.0
2113.0,3.0,2,City,1995,624184.0
3969.0,5.0,3,Suburb,1986,361464.0
2245.0,4.0,1,Suburb,1983,743315.0
2941.0,5.0,2,City,1979,728879.0
2424.0,4.0,3,City,1968,482654.0
1110.0,1.0,2,City,1998,808485.0
970.0,5.0,2,Suburb,1960,808551.0
2009.0,1.0,1,Suburb,1970,838468.0
3168.0,1.0,3,City,1960,436614.0
2978.0,5.0,2,Suburb,2003,786390.0
3067.0,5.0,3,City,2010,539454.0
1720.0,4.0,1,City,1976,484305.0
3565.0,2.0,1,Suburb,1982,587847.0
1736.0,1.0,1,City,2000,629592.0
2570.0,3.0,3,Suburb,2018,587993.0
2412.0,4.0,3,City,1984,836350.0
2296.0,4.0,2,Suburb,1976,511597.0
3368.0,2.0,3,City,1978,805119.0
1920.0,2.0,1,Suburb,2005,600161.0
1463.0,1.0,2,City,1994,676752.0
2434.0,4.0,3,Suburb,1982,622373.0
2136.0,4.0,1,Suburb,2003,544891.0
4813.0,3.0,1,Suburb,1968,541527.0
2899.0,1.0,2,City,1991,471383.0
2129.0,1.0,1,Suburb,2018,458350.0
1671.0,2.0,3,City,2001,637706.0
1087.0,1.0,1,City,2021,863683.0
1693.0,3.0,2,City,1978,499545.0
2501.0,1.0,1,Suburb,1994,688667.0
3431.0,5.0,1,City,1967,641258.0
3215.0,5.0,3,City,2002,851840.0
2582.0,3.0,3,Suburb,2004,732495.0
2191.0,2.0,3,Suburb,1965,567975.0
2610.0,4.0,3,Suburb,1972,489078.0
2052.0,1.0,1,Suburb,1970,381262.0
3638.0,2.0,3,City,1966,551581.0
2286.0,2.0,1,City,2014,978946.0
2358.0,1.0,3,City,2014,577112.0
849.0,4.0,3,City,1978,387217.0
2281.0,1.0,3,City,1965,422003.0
3012.0,4.0,1,Suburb,1968,894456.0
1663.0,3.0,3,City,1979,597713.0
1887.0,4.0,1,Suburb,1984,721894.0
2981.0,2.0,3,Suburb,2009,708579.0
1373.0,3.0,3,City,2009,570922.0
3169.0,5.0,2,City,1997,593899.0
2042.0,3.0,3,City,2016,525791.0
2144.0,4.0,1,Suburb,1981,395900.0
1623.0,3.0,2,Suburb,2015,812708.0
2688.0,3.0,1,Suburb,1995,780163.0
4163.0,5.0,1,City,2010,660186.0
2974.0,4.0,2,Suburb,1960,674087.0
1807.0,2.0,3,Suburb,2007,807202.0
3225.0,3.0,2,Suburb,1992,328884.0
2195.0,1.0,1,Suburb,1983,738678.0
3394.0,2.0,3,City,2008,813654.0
2991.0,3.0,2,Suburb,2017,939341.0
500.0,2.0,1,City,2007,798545.0
1708.0,1.0,3,City,2016,896163.0
3089.0,2.0,1,City,2023,630981.0
2527.0,2.0,3,City,2012,665487.0
1694.0,1.0,3,Suburb,2019,544986.0
1971.0,1.0,2,City,2002,574047.0
1068.0,1.0,3,City,2000,801044.0
2357.0,5.0,1,Suburb,1985,726488.0
3987.0,1.0,3,Suburb,2018,740092.0
2990.0,2.0,1,Suburb,2008,438618.0
3972.0,1.0,3,Suburb,2023,736004.0
3045.0,3.0,3,City,1964,863279.0
3148.0,1.0,2,Suburb,2003,728559.0
3819.0,1.0,3,Suburb,1977,522988.0
2687.0,4.0,3,City,2016,657835.0
2287.0,2.0,1,City,1999,870978.0
3152.0,2.0,1,Suburb,2005,708838.0
3450.0,3.0,1,City,2017,848780.0
2079.0,5.0,3,Suburb,1983,943684.0
1908.0,4.0,1,Suburb,1987,636474.0
2518.0,3.0,1,City,2005,508145.0
3009.0,3.0,3,City,2013,590968.0
2985.0,2.0,1,City,1992,945848.0
1410.0,4.0,2,City,1994,786237.0
3775.0,2.0,2,Suburb,1998,699745.0
1965.0,5.0,1,Suburb,2006,821632.0
2232.0,2.0,1,City,1964,598368.0
1780.0,1.0,1,Suburb,1996,616761.0
4332.0,2.0,3,City,1960,561171.0
2591.0,1.0,2,Suburb,2015,981902.0
1816.0,3.0,2,Suburb,1966,691559.0
3032.0,5.0,1,Suburb,2023,648890.0
2965.0,1.0,1,Suburb,1967,696064.0
2287.0,5.0,3,Suburb,2023,650651.0
3015.0,2.0,3,Suburb,2016,538786.0
1835.0,2.0,2,City,1987,821634.0
2070.0,3.0,3,City,1985,417784.0
995.0,2.0,2,City,1993,694583.0
1481.0,1.0,1,Suburb,1981,756182.0
3701.0,3.0,1,City,1979,440740.0
3583.0,5.0,2,Suburb,1973,731262.0
2466.0,3.0,1,Suburb,1982,598004.0
3598.0,5.0,3,Suburb,1978,423875.0
2306.0,4.0,1,City,1998,690580.0
2247.0,1.0,1,Suburb,1996,798851.0
2460.0,1.0,2,Suburb,1960,1117544.0
2331.0,5.0,3,City,1978,605798.0
2267.0,2.0,3,City,1974,735619.0
3230.0,2.0,1,City,1960,799273.0
2526.0,4.0,1,Suburb,1990,683443.0
2925.0,5.0,3,Suburb,2011,769979.0
3151.0,4.0,3,City,2002,600620.0
2695.0,5.0,2,Suburb,2005,636898.0
1732.0,4.0,1,Suburb,2009,479518.0
1461.0,5.0,1,Suburb,1979,608352.0
2525.0,1.0,3,City,2021,422095.0
2298.0,4.0,2,Suburb,2002,435740.0
2482.0,4.0,3,City,1964,792044.0
2408.0,5.0,1,City,1971,474027.0
4251.0,3.0,1,City,2016,799863.0
1477.0,3.0,1,Suburb,2019,639822.0
1009.0,1.0,1,Suburb,2014,640149.0
2655.0,2.0,2,Suburb,1986,554691.0
2153.0,2.0,1,City,1987,658518.0
2644.0,1.0,3,City,1996,888278.0
2833.0,2.0,2,Suburb,1978,557213.0
3330.0,5.0,2,Suburb,2010,612286.0
1351.0,3.0,1,City,1972,778134.0
2025.0,1.0,2,Suburb,2004,493938.0
2724.0,5.0,1,City,1965,480317.0
2966.0,1.0,2,City,1960,655924.0
3974.0,3.0,2,City,1984,838276.0
3097.0,2.0,3,City,1985,650211.0
2379.0,5.0,3,Suburb,1972,622777.0
1788.0,3.0,3,City,1978,658010.0
2020.0,1.0,2,City,1969,649825.0
1999.0,4.0,3,Suburb,2004,568362.0
2884.0,5.0,3,City,1974,799004.0
2602.0,1.0,3,City,1990,695794.0
1481.0,1.0,2,City,1967,588214.0
2111.0,3.0,1,City,1989,672303.0
3042.0,1.0,3,Suburb,1960,615381.0
2669.0,5.0,2,Suburb,1975,455301.0
2823.0,5.0,2,Suburb,1970,979852.0
2691.0,1.0,1,Suburb,1986,682264.0
3572.0,3.0,3,City,1999,517175.0
2587.0,5.0,2,City,2003,495462.0
2146.0,4.0,2,Suburb,2016,445804.0
1771.0,2.0,2,City,2007,555481.0
2597.0,3.0,1,Suburb,1999,489637.0
690.0,3.0,3,City,1998,631135.0
2289.0,2.0,2,Suburb,1962,902818.0
2274.0,2.0,2,Suburb,2014,560393.0
1452.0,5.0,2,Suburb,1960,1140180.0
1762.0,1.0,2,Suburb,1982,758741.0
2993.0,1.0,3,City,2021,983889.0
2583.0,4.0,3,City,1993,473666.0
2492.0,1.0,2,City,1976,560590.0
2637.0,4.0,2,Suburb,2007,568347.0
2485.0,4.0,2,Suburb,2012,651824.0
3301.0,3.0,1,City,2020,762402.0
2507.0,3.0,1,City,1970,440331.0
1386.0,5.0,1,City,1974,790106.0
3575.0,2.0,2,City,1970,560575.0
2682.0,2.0,1,Suburb,1966,929498.0
2002.0,4.0,3,Suburb,2006,714580.0
1531.0,2.0,1,City,1967,846219.0
2700.0,4.0,2,City,1964,596328.0
2337.0,2.0,3,City,2022,743253.0
3535.0,5.0,2,Suburb,1980,594163.0
2174.0,3.0,3,City,1971,752019.0
1826.0,3.0,1,Suburb,1970,697885.0
3055.0,4.0,1,Suburb,2013,887014.0
3075.0,2.0,3,City,1969,800382.0
2539.0,1.0,3,City,1975,732475.0
2899.0,5.0,2,City,1974,690777.0
2393.0,2.0,3,Suburb,2017,674213.0
2585.0,1.0,2,City,1963,445352.0
3245.0,5.0,3,City,1981,497778.0
2863.0,5.0,3,Suburb,1994,530908.0
2300.0,3.0,1,Suburb,1973,905409.0
3378.0,4.0,1,Suburb,1990,585146.0
743.0,2.0,2,City,1970,597330.0
3874.0,5.0,2,Suburb,1995,752146.0
1210.0,2.0,2,Suburb,1983,528837.0
1975.0,5.0,3,Suburb,1999,869412.0
2391.0,3.0,3,Suburb,2001,289120.0
2316.0,4.0,2,Suburb,1980,843465.0
3133.0,1.0,3,City,2010,934280.0
1670.0,1.0,1,Suburb,2014,713066.0
2604.0,3.0,3,Suburb,1963,561355.0
2010.0,5.0,1,Suburb,2021,801802.0
2629.0,3.0,2,City,1984,554134.0
2374.0,4.0,3,City,1973,971613.0
2485.0,1.0,2,Suburb,2000,745914.0
2030.0,2.0,1,Suburb,2016,529033.0
2058.0,1.0,2,Suburb,1997,784169.0
2623.0,4.0,1,Suburb,2021,511956.0
3088.0,5.0,1,City,2000,547429.0
1996.0,3.0,2,City,2004,775985.0
1804.0,1.0,1,City,1975,560348.0
2854.0,1.0,2,Suburb,1978,681059.0
2397.0,2.0,2,Suburb,1996,747522.0
3008.0,3.0,2,City,2020,564609.0
1778.0,2.0,1,City,1985,583350.0
1158.0,2.0,1,Suburb,2023,914036.0
2042.0,5.0,3,City,1972,762576.0
1876.0,1.0,2,City,1993,661458.0
2364.0,3.0,2,City,1982,650494.0
1968.0,5.0,2,City,1979,488574.0
2945.0,5.0,2,City,2013,732816.0
2215.0,5.0,2,Suburb,2017,679361.0
2526.0,4.0,2,Suburb,2018,796996.0
2531.0,4.0,2,Suburb,1979,356407.0
2558.0,5.0,3,Suburb,1998,633654.0
2402.0,4.0,3,City,1991,650202.0
2782.0,3.0,2,Suburb,2000,712467.0
1856.0,1.0,2,City,1980,696974.0
3411.0,3.0,3,City,1983,739902.0
2252.0,1.0,3,Suburb,1975,634392.0
1490.0,4.0,2,Suburb,1991,480624.0
2553.0,3.0,2,Suburb,1985,449695.0
1816.0,2.0,3,Suburb,1962,653943.0
2891.0,5.0,3,City,1966,1101240.0
3986.0,1.0,2,City,1975,748186.0
1862.0,1.0,3,City,2012,1034194.0
2655.0,2.0,2,Suburb,1963,764550.0
1175.0,2.0,1,Suburb,2004,508999.0
2741.0,5.0,2,City,1991,644251.0
1792.0,4.0,2,City,2017,1033431.0
1977.0,3.0,2,Suburb,1972,776268.0
1639.0,3.0,3,Suburb,1981,771919.0
2939.0,3.0,2,City,2003,561782.0
3134.0,4.0,2,City,2003,663813.0
2436.0,5.0,3,City,1989,506567.0
1807.0,3.0,1,Suburb,1982,599382.0
3546.0,1.0,1,City,1971,686231.0
1888.0,1.0,3,City,1973,572891.0
887.0,1.0,2,Suburb,1995,802845.0
2745.0,2.0,1,City,2004,578507.0
1637.0,2.0,1,City,1983,709928.0
3120.0,4.0,3,City,1962,807376.0
2149.0,3.0,1,Suburb,2010,966598.0
2848.0,2.0,1,Suburb,2014,716457.0
3413.0,1.0,3,City,1997,512940.0
1563.0,2.0,1,Suburb,1979,660737.0
2018.0,1.0,2,City,1961,949489.0
2366.0,3.0,3,City,1985,801849.0
3509.0,4.0,2,Suburb,1961,691146.0
1953.0,5.0,2,City,2001,746898.0
1998.0,5.0,3,Suburb,1999,703849.0
2759.0,1.0,1,Suburb,1968,476484.0
2010.0,2.0,3,City,1961,693003.0
2528.0,2.0,1,City,1987,561248.0
1320.0,1.0,2,Suburb,1962,583218.0
3989.0,3.0,1,Suburb,1975,621540.0
1464.0,1.0,2,City,1963,359057.0
2192.0,3.0,2,Suburb,1982,638473.0
2397.0,4.0,2,City,1965,417495.0
3775.0,4.0,3,City,2014,785347.0
1481.0,1.0,1,Suburb,1967,363090.0
3826.0,4.0,1,City,2023,409412.0
2956.0,2.0,1,Suburb,2000,387948.0
2715.0,3.0,2,City,1999,708601.0
1722.0,5.0,3,City,1986,662103.0
2824.0,5.0,1,City,1998,912437.0
1907.0,4.0,1,City,2012,726142.0
3317.0,3.0,3,City,1999,405674.0
1731.0,2.0,1,City,2011,539973.0
2339.0,5.0,3,Suburb,1996,691169.0
2026.0,2.0,3,Suburb,1978,711432.0
1720.0,2.0,1,City,1993,401372.0
2945.0,5.0,3,Suburb,1969,794816.0
2799.0,5.0,3,Suburb,2011,536358.0
3277.0,4.0,1,Suburb,2001,539314.0
1158.0,3.0,2,Suburb,2019,819885.0
3174.0,1.0,1,Suburb,1961,664542.0
4195.0,3.0,1,City,1960,712648.0
2099.0,1.0,2,City,2009,740233.0
3763.0,5.0,3,City,1995,435358.0
2233.0,2.0,1,City,1981,699465.0
1447.0,3.0,2,City,1995,944326.0
2203.0,2.0,2,Suburb,1962,632425.0
3163.0,3.0,1,Suburb,2003,717844.0
1826.0,3.0,1,City,1975,1034432.0
1994.0,2.0,2,City,1970,888683.0
2840.0,4.0,1,Suburb,1969,598814.0
2422.0,5.0,2,City,2010,734740.0
2834.0,4.0,1,City,2001,773152.0
2588.0,4.0,2,Suburb,1984,978360.0
2760.0,3.0,1,City,1965,529552.0
2113.0,5.0,1,City,2003,1111463.0
2584.0,3.0,1,City,1967,705261.0
1762.0,1.0,3,City,1993,617253.0
3333.0,3.0,1,City,2000,753841.0
1970.0,2.0,2,Suburb,1960,609933.0
3220.0,3.0,2,City,1962,614041.0
2254.0,1.0,3,City,2011,579812.0
2563.0,3.0,3,Suburb,2002,583253.0
2069.0,1.0,3,City,2006,416364.0
1699.0,5.0,1,City,1978,424357.0
1183.0,3.0,1,Suburb,2006,545576.0
1672.0,1.0,2,Suburb,1964,702227.0
2190.0,5.0,2,Suburb,2023,557097.0
2570.0,2.0,1,Suburb,2004,972280.0
3136.0,4.0,2,Suburb,2023,756262.0
2104.0,1.0,1,City,2004,564962.0
1794.0,2.0,3,Suburb,1995,927003.0
1397.0,5.0,1,Suburb,1968,631431.0
2760.0,2.0,1,Suburb,1982,630256.0
3400.0,3.0,1,Suburb,1991,756862.0
3317.0,4.0,2,City,2004,652185.0
2923.0,1.0,1,Suburb,1987,677314.0
2872.0,5.0,1,City,2011,761238.0
3623.0,4.0,1,City,1970,496191.0
2655.0,5.0,3,Suburb,1978,647360.0
2878.0,2.0,1,City,2023,525722.0
2192.0,5.0,1,City,2024,714048.0
1454.0,5.0,1,City,2016,456732.0
1935.0,2.0,2,Suburb,1963,893161.0
2413.0,2.0,3,Suburb,1988,576475.0
2463.0,4.0,3,City,1963,614222.0
3785.0,1.0,1,Suburb,1960,646197.0
2477.0,2.0,1,Suburb,1977,521799.0
3255.0,4.0,2,Suburb,1972,696945.0
2111.0,5.0,1,City,2008,825136.0
2199.0,5.0,2,Suburb,2006,614748.0
1478.0,3.0,1,Suburb,1989,600953.0
1893.0,2.0,2,City,1986,757081.0
2793.0,4.0,3,Suburb,1987,748150.0
2425.0,4.0,1,City,1961,681159.0
3088.0,1.0,2,Suburb,1979,840893.0
2548.0,4.0,2,Suburb,1983,723372.0
2170.0,2.0,1,Suburb,2003,922278.0
3942.0,4.0,2,Suburb,1980,618720.0
2353.0,3.0,1,City,1981,495968.0
3244.0,5.0,1,Suburb,2017,866314.0
2135.0,5.0,2,City,1970,405190.0
2923.0,4.0,2,City,2012,539555.0
3077.0,4.0,2,Suburb,1968,519107.0
2567.0,4.0,3,Suburb,2011,671909.0
751.0,4.0,1,Suburb,1972,651699.0
2433.0,3.0,1,Suburb,1960,840270.0
3292.0,2.0,3,Suburb,2003,672705.0
2793.0,3.0,3,Suburb,1983,579081.0
2736.0,3.0,2,Suburb,1964,621908.0
1199.0,3.0,1,Suburb,1979,525798.0
1909.0,5.0,3,Suburb,2023,759533.0
2711.0,3.0,3,City,1974,880431.0
2710.0,4.0,1,Suburb,2013,693513.0
3281.0,3.0,1,Suburb,1970,660375.0
2317.0,4.0,1,City,1982,731065.0
2707.0,2.0,2,Suburb,1960,596493.0
2431.0,5.0,3,Suburb,2001,642356.0
1720.0,2.0,2,City,2006,638766.0
821.0,2.0,1,Suburb,1997,765949.0
2725.0,5.0,1,City,1961,606525.0
2543.0,4.0,3,Suburb,2004,353484.0
1981.0,4.0,2,Suburb,1986,497282.0
1272.0,4.0,2,Suburb,2020,1000234.0
2866.0,5.0,2,City,1970,639087.0
2231.0,3.0,1,City,1988,736170.0
2814.0,1.0,3,City,1984,650874.0
3741.0,3.0,2,City,2013,652083.0
